ElectionDate	OfficeCode(text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nomindated(N)/Elected(E)
2024-11-05	1	0	0	11	BERRIEN	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	4	U.S. TAXPAYERS	466422	TERRY	RANDALL			107			
2024-11-05	1	0	0	11	BERRIEN	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	7	NATURAL LAW	466423	KENNEDY, JR.	ROBERT	F.		380			
2024-11-05	1	0	0	11	BERRIEN	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	466425	KISHORE	JOSEPH			31			
2024-11-05	1	0	0	11	BERRIEN	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	480174	WEST	CORNEL			64			
2024-11-05	1	0	0	11	BERRIEN	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481360	WRITE-IN				0	Y		
2024-11-05	1	0	0	11	BERRIEN	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481361	WRITE-IN				0	Y		
2024-11-05	1	0	0	11	BERRIEN	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481362	WRITE-IN				0	Y		
2024-11-05	1	0	0	11	BERRIEN	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481363	WRITE-IN				0	Y		
2024-11-05	1	0	0	12	BRANCH	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	5	GREEN	5006	STEIN	JILL			77			
2024-11-05	1	0	0	12	BRANCH	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	376696	HARRIS	KAMALA	D.		5910			
2024-11-05	1	0	0	12	BRANCH	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439008	TRUMP	DONALD	J.		14847			
2024-11-05	1	0	0	12	BRANCH	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	3	LIBERTARIAN	466421	OLIVER	CHASE			77			
2024-11-05	1	0	0	12	BRANCH	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	4	U.S. TAXPAYERS	466422	TERRY	RANDALL			39			
2024-11-05	1	0	0	12	BRANCH	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	7	NATURAL LAW	466423	KENNEDY, JR.	ROBERT	F.		113			
2024-11-05	1	0	0	12	BRANCH	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	466425	KISHORE	JOSEPH			11			
2024-11-05	1	0	0	12	BRANCH	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	480174	WEST	CORNEL			12			
2024-11-05	1	0	0	12	BRANCH	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481360	WRITE-IN				0	Y		
2024-11-05	1	0	0	12	BRANCH	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481361	WRITE-IN				0	Y		
2024-11-05	1	0	0	12	BRANCH	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481362	WRITE-IN				0	Y		
2024-11-05	1	0	0	12	BRANCH	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481363	WRITE-IN				0	Y		
2024-11-05	1	0	0	13	CALHOUN	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	5	GREEN	5006	STEIN	JILL			170			
2024-11-05	1	0	0	13	CALHOUN	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	376696	HARRIS	KAMALA	D.		28976			
2024-11-05	1	0	0	13	CALHOUN	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439008	TRUMP	DONALD	J.		38592			
2024-11-05	1	0	0	13	CALHOUN	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	3	LIBERTARIAN	466421	OLIVER	CHASE			262			
2024-11-05	1	0	0	13	CALHOUN	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	4	U.S. TAXPAYERS	466422	TERRY	RANDALL			70			
2024-11-05	1	0	0	13	CALHOUN	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	7	NATURAL LAW	466423	KENNEDY, JR.	ROBERT	F.		329			
2024-11-05	1	0	0	13	CALHOUN	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	466425	KISHORE	JOSEPH			16			
2024-11-05	1	0	0	13	CALHOUN	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	480174	WEST	CORNEL			47			
2024-11-05	1	0	0	13	CALHOUN	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481360	WRITE-IN				0	Y		
2024-11-05	1	0	0	13	CALHOUN	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481361	WRITE-IN				0	Y		
2024-11-05	1	0	0	13	CALHOUN	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481362	WRITE-IN				0	Y		
2024-11-05	1	0	0	13	CALHOUN	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481363	WRITE-IN				0	Y		
2024-11-05	1	0	0	14	CASS	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	5	GREEN	5006	STEIN	JILL			49			
2024-11-05	1	0	0	14	CASS	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	376696	HARRIS	KAMALA	D.		8863			
2024-11-05	1	0	0	14	CASS	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439008	TRUMP	DONALD	J.		18251			
2024-11-05	1	0	0	14	CASS	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	3	LIBERTARIAN	466421	OLIVER	CHASE			91			
2024-11-05	1	0	0	14	CASS	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	4	U.S. TAXPAYERS	466422	TERRY	RANDALL			33			
2024-11-05	1	0	0	14	CASS	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	7	NATURAL LAW	466423	KENNEDY, JR.	ROBERT	F.		106			
2024-11-05	1	0	0	14	CASS	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	466425	KISHORE	JOSEPH			11			
2024-11-05	1	0	0	14	CASS	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	480174	WEST	CORNEL			15			
2024-11-05	1	0	0	14	CASS	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481360	WRITE-IN				0	Y		
2024-11-05	1	0	0	14	CASS	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481361	WRITE-IN				0	Y		
2024-11-05	1	0	0	14	CASS	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481362	WRITE-IN				0	Y		
2024-11-05	1	0	0	14	CASS	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481363	WRITE-IN				0	Y		
2024-11-05	1	0	0	15	CHARLEVOIX	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	5	GREEN	5006	STEIN	JILL			57			
2024-11-05	1	0	0	15	CHARLEVOIX	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	376696	HARRIS	KAMALA	D.		7194			
2024-11-05	1	0	0	15	CHARLEVOIX	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439008	TRUMP	DONALD	J.		10183			
2024-11-05	1	0	0	15	CHARLEVOIX	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	3	LIBERTARIAN	466421	OLIVER	CHASE			75			
2024-11-05	1	0	0	15	CHARLEVOIX	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	4	U.S. TAXPAYERS	466422	TERRY	RANDALL			18			
2024-11-05	1	0	0	15	CHARLEVOIX	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	7	NATURAL LAW	466423	KENNEDY, JR.	ROBERT	F.		114			
2024-11-05	1	0	0	15	CHARLEVOIX	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	466425	KISHORE	JOSEPH			4			
2024-11-05	1	0	0	15	CHARLEVOIX	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	480174	WEST	CORNEL			11			
2024-11-05	1	0	0	15	CHARLEVOIX	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481360	WRITE-IN				0	Y		
2024-11-05	1	0	0	15	CHARLEVOIX	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481361	WRITE-IN				0	Y		
2024-11-05	1	0	0	15	CHARLEVOIX	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481362	WRITE-IN				0	Y		
2024-11-05	1	0	0	15	CHARLEVOIX	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481363	WRITE-IN				0	Y		
2024-11-05	1	0	0	16	CHEBOYGAN	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	5	GREEN	5006	STEIN	JILL			40			
2024-11-05	1	0	0	16	CHEBOYGAN	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	376696	HARRIS	KAMALA	D.		5539			
2024-11-05	1	0	0	16	CHEBOYGAN	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439008	TRUMP	DONALD	J.		10650			
2024-11-05	1	0	0	16	CHEBOYGAN	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	3	LIBERTARIAN	466421	OLIVER	CHASE			66			
2024-11-05	1	0	0	16	CHEBOYGAN	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	4	U.S. TAXPAYERS	466422	TERRY	RANDALL			23			
2024-11-05	1	0	0	16	CHEBOYGAN	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	7	NATURAL LAW	466423	KENNEDY, JR.	ROBERT	F.		86			
2024-11-05	1	0	0	16	CHEBOYGAN	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	466425	KISHORE	JOSEPH			8			
2024-11-05	1	0	0	16	CHEBOYGAN	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	480174	WEST	CORNEL			4			
2024-11-05	1	0	0	16	CHEBOYGAN	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481360	WRITE-IN				0	Y		
2024-11-05	1	0	0	16	CHEBOYGAN	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481361	WRITE-IN				0	Y		
2024-11-05	1	0	0	16	CHEBOYGAN	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481362	WRITE-IN				0	Y		
2024-11-05	1	0	0	16	CHEBOYGAN	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481363	WRITE-IN				0	Y		
2024-11-05	1	0	0	17	CHIPPEWA	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	5	GREEN	5006	STEIN	JILL			61			
2024-11-05	1	0	0	17	CHIPPEWA	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	376696	HARRIS	KAMALA	D.		6796			
2024-11-05	1	0	0	17	CHIPPEWA	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439008	TRUMP	DONALD	J.		11248			
2024-11-05	1	0	0	17	CHIPPEWA	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	3	LIBERTARIAN	466421	OLIVER	CHASE			90			
2024-11-05	1	0	0	17	CHIPPEWA	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	4	U.S. TAXPAYERS	466422	TERRY	RANDALL			25			
2024-11-05	1	0	0	17	CHIPPEWA	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	7	NATURAL LAW	466423	KENNEDY, JR.	ROBERT	F.		122			
2024-11-05	1	0	0	17	CHIPPEWA	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	466425	KISHORE	JOSEPH			8			
2024-11-05	1	0	0	17	CHIPPEWA	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	480174	WEST	CORNEL			12			
2024-11-05	1	0	0	17	CHIPPEWA	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481360	WRITE-IN				0	Y		
2024-11-05	1	0	0	17	CHIPPEWA	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481361	WRITE-IN				0	Y		
2024-11-05	1	0	0	17	CHIPPEWA	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481362	WRITE-IN				0	Y		
2024-11-05	1	0	0	17	CHIPPEWA	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481363	WRITE-IN				0	Y		
2024-11-05	1	0	0	18	CLARE	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	5	GREEN	5006	STEIN	JILL			25			
2024-11-05	1	0	0	18	CLARE	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	376696	HARRIS	KAMALA	D.		5276			
2024-11-05	1	0	0	18	CLARE	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439008	TRUMP	DONALD	J.		11766			
2024-11-05	1	0	0	18	CLARE	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	3	LIBERTARIAN	466421	OLIVER	CHASE			72			
2024-11-05	1	0	0	18	CLARE	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	4	U.S. TAXPAYERS	466422	TERRY	RANDALL			18			
2024-11-05	1	0	0	18	CLARE	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	7	NATURAL LAW	466423	KENNEDY, JR.	ROBERT	F.		114			
2024-11-05	1	0	0	18	CLARE	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	466425	KISHORE	JOSEPH			8			
2024-11-05	1	0	0	18	CLARE	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	480174	WEST	CORNEL			6			
2024-11-05	1	0	0	18	CLARE	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481360	WRITE-IN				0	Y		
2024-11-05	1	0	0	18	CLARE	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481361	WRITE-IN				0	Y		
2024-11-05	1	0	0	18	CLARE	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481362	WRITE-IN				0	Y		
2024-11-05	1	0	0	18	CLARE	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481363	WRITE-IN				0	Y		
2024-11-05	1	0	0	19	CLINTON	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	5	GREEN	5006	STEIN	JILL			152			
2024-11-05	1	0	0	19	CLINTON	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	376696	HARRIS	KAMALA	D.		22439			
2024-11-05	1	0	0	19	CLINTON	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439008	TRUMP	DONALD	J.		26748			
2024-11-05	1	0	0	19	CLINTON	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	3	LIBERTARIAN	466421	OLIVER	CHASE			220			
2024-11-05	1	0	0	19	CLINTON	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	4	U.S. TAXPAYERS	466422	TERRY	RANDALL			61			
2024-11-05	1	0	0	19	CLINTON	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	7	NATURAL LAW	466423	KENNEDY, JR.	ROBERT	F.		269			
2024-11-05	1	0	0	19	CLINTON	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	466425	KISHORE	JOSEPH			27			
2024-11-05	1	0	0	19	CLINTON	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	480174	WEST	CORNEL			31			
2024-11-05	1	0	0	19	CLINTON	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481360	WRITE-IN				0	Y		
2024-11-05	1	0	0	19	CLINTON	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481361	WRITE-IN				0	Y		
2024-11-05	1	0	0	19	CLINTON	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481362	WRITE-IN				0	Y		
2024-11-05	1	0	0	19	CLINTON	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481363	WRITE-IN				0	Y		
2024-11-05	1	0	0	20	CRAWFORD	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	5	GREEN	5006	STEIN	JILL			21			
2024-11-05	1	0	0	20	CRAWFORD	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	376696	HARRIS	KAMALA	D.		2751			
2024-11-05	1	0	0	20	CRAWFORD	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439008	TRUMP	DONALD	J.		5613			
2024-11-05	1	0	0	20	CRAWFORD	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	3	LIBERTARIAN	466421	OLIVER	CHASE			31			
2024-11-05	1	0	0	20	CRAWFORD	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	4	U.S. TAXPAYERS	466422	TERRY	RANDALL			16			
2024-11-05	1	0	0	20	CRAWFORD	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	7	NATURAL LAW	466423	KENNEDY, JR.	ROBERT	F.		42			
2024-11-05	1	0	0	20	CRAWFORD	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	466425	KISHORE	JOSEPH			0			
2024-11-05	1	0	0	20	CRAWFORD	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	480174	WEST	CORNEL			1			
2024-11-05	1	0	0	20	CRAWFORD	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481360	WRITE-IN				0	Y		
2024-11-05	1	0	0	20	CRAWFORD	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481361	WRITE-IN				0	Y		
2024-11-05	1	0	0	20	CRAWFORD	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481362	WRITE-IN				0	Y		
2024-11-05	1	0	0	20	CRAWFORD	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	481363	WRITE-IN				0	Y		
2024-11-05	1	0	0	21	DELTA	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	5	GREEN	5006	STEIN	JILL			52			
2024-11-05	1	0	0	21	DELTA	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	376696	HARRIS	KAMALA	D.		7355			
2024-11-05	1	0	0	21	DELTA	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439008	TRUMP	DONALD	J.		13800			
2024-11-05	1	0	0	21	DELTA	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	3	LIBERTARIAN	466421	OLIVER	CHASE			93			
2024-11-05	1	0	0	21	DELTA	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	4	U.S. TAXPAYERS	466422	TERRY	RANDALL			27			
2024-11-05	1	0	0	21	DELTA	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	7	NATURAL LAW	466423	KENNEDY, JR.	ROBERT	F.		125			
2024-11-05	1	0	0	21	DELTA	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	466425	KISHORE	JOSEPH			10			
2024-11-05	1	0	0	21	DELTA	ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION	8	NO PARTY AFFILIATION	480174	WEST	CORNEL			20			
